,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id,sentiment,topic
3071,3071,en,FALSE,0,0,1,0,2021-12-05T11:45:06.000Z,"Just saw Dune. It got delayed in Australia, only came out recently for us. 9.5/10 overall, dialogue was difficult to make out at points but still easy to follow widely. VFX were stunning, had me on the edge of my seat the whole film.",1.47E+18,8.94E+17,positive,review or commentary
4878,4878,en,FALSE,0,0,0,0,2021-12-04T16:56:35.000Z,"Seen Dune on Wednesday and it now lives 24/7 in my head, it was so freaking good https://t.co/gpSQLiesur",1.47E+18,50322083,positive,review or commentary
1686,1686,en,FALSE,0,5,18,0,2021-12-06T02:54:35.000Z,HEY! HEY—GUESS WHAT. DUNE ROCKED. https://t.co/YRqa7qvJrB,1.47E+18,16847740,positive,review or commentary
8663,8663,en,FALSE,0,0,0,0,2021-12-03T00:40:54.000Z,"Malignant
The Harder They Fall
Dune https://t.co/b1dFp77bmX",1.47E+18,1.19E+18,neutral,other
1217,1217,en,FALSE,0,3,1,0,2021-12-06T09:55:44.000Z,does dune end up making sense bc i’m halfway through and can’t catch on?,1.47E+18,605227576,negative,review or commentary
1408,1408,en,FALSE,0,0,0,0,2021-12-06T06:07:21.000Z,"Icant wait to see DUNE. GHOSTBUSTERS, also",1.47E+18,1.41E+18,positive,other
248,248,en,FALSE,0,0,0,0,2021-12-06T21:48:23.000Z,going to see Dune with my dad tonight even though i never finished the book despite having ample time to do so.,1.47E+18,18303048,neutral,book
3780,3780,en,FALSE,0,1,4,0,2021-12-05T03:06:36.000Z,"Trying something new!
My desert.
My Arrakis.
My Dune. https://t.co/m59dg4RzZP",1.47E+18,1092328610,neutral,other
4639,4639,en,FALSE,0,0,14,0,2021-12-04T19:30:10.000Z,me tomorrow when I see dune (2021) https://t.co/VjHWifTxe2,1.47E+18,1.27E+18,neutral,other
3045,3045,en,FALSE,0,0,7,0,2021-12-05T12:16:47.000Z,Saw Dune again just to make sure it’s still good. It is.,1.47E+18,204248280,positive,review or commentary
1605,1605,en,FALSE,0,0,3,0,2021-12-06T03:42:42.000Z,"Watched dune with my sister, extending the movie to nearly 4 hours because kept pausing to talk about shit and discuss it, then showed her the first episode of doom Patrol.
Pretty fun day.",1.47E+18,1.31E+18,positive,review or commentary
5110,5110,en,FALSE,56,22,368,14,2021-12-04T14:00:54.000Z,"Dune, but it’s Nicholas Cage as Baron Harkonnen and everyone else is played by Muppets.",1.47E+18,3390499229,neutral,actors or characters
5351,5351,en,FALSE,0,0,0,0,2021-12-04T10:56:02.000Z,"Channel 9 is treating us to the original Dune by David Lynch tonight. Still a magnificent movie, even nearly 4 decades later",1.47E+18,30576636,neutral,other
3675,3675,en,FALSE,0,0,5,0,2021-12-05T04:11:02.000Z,Dune is great representation for people named Paul but not accurate representation,1.47E+18,9.49E+17,neutral,actors or characters
5322,5322,en,FALSE,0,1,2,0,2021-12-04T11:12:29.000Z,"Not creepy at all

#Ashes
#Dune https://t.co/muc3GhCV9Z https://t.co/ICkjvknl4o",1.47E+18,426995839,neutral,other
5681,5681,en,FALSE,0,1,0,0,2021-12-04T06:40:24.000Z,going to see dune was by far the best decision i’ve made all week,1.47E+18,1.23E+18,positive,review or commentary
1520,1520,en,FALSE,0,0,2,0,2021-12-06T04:37:43.000Z,this that lady from dune https://t.co/LmgVGaKCgl,1.47E+18,1.29E+18,neutral,other
6446,6446,en,FALSE,0,0,0,0,2021-12-03T23:06:27.000Z,So Dune and Star Wars' Filmmakers Walk Into a Bar... https://t.co/7R9Q4iJPLJ,1.47E+18,85538041,neutral,other
2152,2152,en,FALSE,0,0,1,0,2021-12-05T22:07:33.000Z,"The premise of Dune 🤔🤨 
Paul go the fuck home and sit in ur mansion 💀 slumming it w the Fremen para funsies 💀 Grimes behavior",1.47E+18,2982049665,negative,actors or characters
6728,6728,en,FALSE,0,0,0,0,2021-12-03T20:30:24.000Z,"After being rejected by 23 publishers, Frank Herbert’s 1965 sci-fi classic Dune was finally picked up by Chilton Books, a company known mostly for their automotive manuals. It won the Hugo + the Nebula, and is often described as the best-selling science fiction novel of all time. https://t.co/U33cnmWHRS",1.47E+18,1.37E+18,positive,book
6456,6456,en,FALSE,0,0,0,0,2021-12-03T23:04:03.000Z,Dune in IMAX tonight!!!,1.47E+18,3294747178,positive,theatre or streaming service
8071,8071,en,FALSE,2,0,34,0,2021-12-03T06:10:00.000Z,"Dune Frost portfolio is now tracked on https://t.co/IEGJ3zLnSg!
(@avalancheavax version)

Hat tip to all @Frost_Games_ voters!
https://t.co/uzaMeRDqbo https://t.co/wuqo2VO7UH",1.47E+18,1.16E+18,neutral,other
389,389,en,FALSE,0,0,0,0,2021-12-06T20:31:22.000Z,dune was amaze but if u don’t like sci-fi it’s probs not worth the read especially because it starts off kinda slow,1.47E+18,1.46E+18,positive,book
2194,2194,en,FALSE,0,1,9,0,2021-12-05T21:46:29.000Z,"Had a lovely 2 and a half hours watching Dune (2021) and not thinking about E**rton, is this how non-mentally ill people feel all the time",1.47E+18,1.46E+18,positive,review or commentary
2135,2135,en,FALSE,0,0,3,0,2021-12-05T22:13:30.000Z,I really relate to Paul in Dune because I too dream of Zendaya,1.47E+18,3831584114,neutral,actors or characters
6381,6381,en,FALSE,0,0,6,1,2021-12-03T23:45:19.000Z,"tried to watch the original dune, and I could not finish it 😴",1.47E+18,1.01E+18,negative,review or commentary
4307,4307,en,FALSE,21,34,145,2,2021-12-04T22:22:08.000Z,Will I understand Dune if I haven't been a massive nerd my whole life?,1.47E+18,21794235,neutral,other
2533,2533,en,FALSE,0,1,7,0,2021-12-05T18:23:54.000Z,Cherry hill imax screen was so dirty dune looked like I was watching through a dirty windshield,1.47E+18,735707845,negative,theatre or streaming service
7931,7931,en,FALSE,0,0,0,0,2021-12-03T08:01:31.000Z,"For Gucci Mémoire d'une Odeur, scent becomes an explorer of the power of memories, bringing them back from the past and making them live in our present. Skipping backward and forward in chronologicaltime, the present and past are connected by a unique

https://t.co/QADQZ37fYb https://t.co/ZWdAIRaLuO",1.47E+18,7.40E+17,neutral,other
95,95,en,FALSE,0,0,0,0,2021-12-06T23:03:10.000Z,"me, having never seen dune: ""NO SPOILERS TO THIS CRITICALLY ACCLAIMED, DECADES-OLD SERIES PLEASE""",1.47E+18,56521959,neutral,other
531,531,en,FALSE,1,1,4,0,2021-12-06T19:04:02.000Z,"In Dune, they called them Axolotl Tanks. #protectRoe https://t.co/vAjWqnBfVQ",1.47E+18,1.04E+18,neutral,other
2713,2713,en,FALSE,0,0,0,0,2021-12-05T16:26:07.000Z,"Check out this listing I just added to my #Poshmark closet: ⚡️McFarlane Toys Dune Build A Figure Complete 7"" Action Figures 4 Piece Set⚡️. https://t.co/WNRqLOJPam #shopmycloset @poshmarkapp",1.47E+18,3237407420,neutral,other
1759,1759,en,FALSE,0,0,0,0,2021-12-06T02:00:08.000Z,"Deanie believes perseverance is the key to accomplishing amazing things and has made it her mission to share this message, one that can benefit every child. 

https://t.co/DA9plrrtev 
https://t.co/ur1NF77vB6 
 #AuthorUpROAR #MasterBlaster 
 #WilbursNewHome @DeanieHDunne https://t.co/Quray4GfjU",1.47E+18,318774557,neutral,other
6098,6098,en,FALSE,0,0,0,0,2021-12-04T02:32:10.000Z,Is no one in Dune anyone else's boogie?,1.47E+18,14062808,neutral,other
3002,3002,en,FALSE,1,0,11,0,2021-12-05T12:57:03.000Z,"Community Upvote 🌐 @withFND

I’m in the running to join Foundation as a creator and start minting NFTs!

Vote → https://t.co/A4Z9d6tXVr 

#digitalart #voxelart #fanart #FND #Dune #NFTCommunity #nftcollectors #NFTs #NFTartists https://t.co/QDZvaP2svt",1.47E+18,64917759,neutral,other
4583,4583,en,FALSE,0,0,1,0,2021-12-04T19:56:32.000Z,"I’m pulling an illegal TTRPG move today.
Our fortnightly game is happening and I’m not showing up.
I need a break from that table and also, the cinemas finally opened again so I’m going to see Dune 🤷🏼‍♀️",1.47E+18,1.34E+18,positive,theatre or streaming service
2748,2748,en,FALSE,0,1,21,0,2021-12-05T16:08:34.000Z,Seeing Dune for a third time tonight because my boyfriend is a superfan and I like to see him happy (I enjoyed it a lot. Idk about 3x a lot. But a lot.),1.47E+18,85218024,positive,review or commentary
8468,8468,en,FALSE,0,0,1,0,2021-12-03T02:04:00.000Z,"You may not know some of these works are still incomplete! #SagradaFamilia #Dune #
https://t.co/l08RS9CKom",1.47E+18,23527299,neutral,review or commentary
6862,6862,en,FALSE,0,0,0,0,2021-12-03T19:12:14.000Z,"Amazon [$92.69, $16.31 (15%) off]: Modiphius Dune Collectors Edition Harkonnen Core Rulebook [Amazon Exclusive]

More toy deals: https://t.co/oBL0suRDeg

🛒 https://t.co/mgLcvnj3qv 

https://t.co/B3TrIg9QmI

 ⏰ 19:12:14 #ad",1.47E+18,1.36E+18,neutral,other
331,331,en,FALSE,0,0,2,0,2021-12-06T21:09:21.000Z,Wow no Dune surprised but #ZackSnydersJusticeLeague making the list is great...#Snydercut https://t.co/7gpeYgru7s,1.47E+18,1.41E+18,neutral,awards or nomination
6970,6970,en,FALSE,0,0,0,0,2021-12-03T18:07:47.000Z,3 of 5 stars to Dune Messiah by Frank Herbert https://t.co/e00HkKmSOs,1.47E+18,729023725,positive,book
1854,1854,en,FALSE,0,0,4,0,2021-12-06T00:54:37.000Z,Dune is the fulfillment of the old joke about Whiskey being invented to prevent the Irish from ruling the world. Adopt a religion where they can't drink......Dune https://t.co/pIN7qyZgrI,1.47E+18,1.31E+18,neutral,book
3006,3006,en,FALSE,0,0,1,0,2021-12-05T12:54:34.000Z,The fact the I loved Spencer and hated Dune just shows what a beautiful sensitive man I am wow,1.47E+18,1.40E+18,negative,actors or characters
8333,8333,en,FALSE,0,0,0,0,2021-12-03T03:05:16.000Z,"1- The Suicide Squad
2- Snydercut
3- Dune https://t.co/pP0IYqaaXA https://t.co/YMPPl02F1P",1.47E+18,1.05E+18,neutral,awards or nomination
4344,4344,en,FALSE,0,0,6,0,2021-12-04T22:03:06.000Z,"i still haven't seen dune yet (waiting on a girl over 5'10"" who can explain it to me)",1.47E+18,1.24E+18,neutral,other
4037,4037,en,FALSE,0,0,0,0,2021-12-05T00:35:47.000Z,✅📽Dune: Part One 4K 2021 🔗https://t.co/DBBa7v0eZa https://t.co/uMOHfQzbjb,1.47E+18,1.23E+18,neutral,other
3779,3779,en,FALSE,0,1,0,0,2021-12-05T03:06:57.000Z,Watching 1984 Dune,1.47E+18,1.26E+18,neutral,other
3291,3291,en,FALSE,0,0,4,0,2021-12-05T08:25:02.000Z,"Dune!

That's it. That's the tweet.

#DuneMovie https://t.co/ibD3MMEykB",1.47E+18,1851634098,neutral,other
344,344,en,FALSE,1,0,1,0,2021-12-06T20:57:59.000Z,"No one: 

Lady Jessica in Dune: https://t.co/wziEcgM7jI",1.47E+18,149983739,neutral,actors or characters
4211,4211,en,FALSE,0,0,2,0,2021-12-04T23:12:50.000Z,"Dune 

9,5/10 

Wow",1.47E+18,8.54E+17,positive,review or commentary
3367,3367,en,FALSE,0,0,2,0,2021-12-05T07:30:05.000Z,in the absence of the new dune I can see why people could hate dune 84. but I'm watching 84 for the first time now and I love it. it's  beautiful in such a unique way. also really funny lmao,1.47E+18,169421933,positive,review or commentary
2156,2156,en,FALSE,0,2,9,0,2021-12-05T22:06:10.000Z,"Alamo is showing some weird shit before Dune, and I love it.",1.47E+18,9426292,positive,theatre or streaming service
5191,5191,en,FALSE,0,0,0,0,2021-12-04T12:51:30.000Z,David Lynch's 1984          #DuneMovie is on #Netflix . Buckle up for a ride to Crazytown.,1.47E+18,2966852513,positive,other
7414,7414,en,FALSE,0,1,0,0,2021-12-03T13:50:48.000Z,I probably won’t be seeing Dune until Monday because I wanna be the only one in the theatre,1.47E+18,1.24E+18,neutral,theatre or streaming service
1710,1710,en,FALSE,0,0,5,0,2021-12-06T02:38:34.000Z,dune jon https://t.co/aCbjgW2FeH,1.47E+18,1606984297,neutral,other
1638,1638,en,FALSE,0,1,3,0,2021-12-06T03:22:10.000Z,#TimotheeChalamet woulda made a better #SpiderMan  than #TomHolland but Tommy woulda made  a better son to #dukeleto #dune #ihavenoson,1.47E+18,3194634170,negative,actors or characters
1465,1465,en,FALSE,0,1,0,0,2021-12-06T05:20:52.000Z,"Updated list since I forgot some films that I watched in 2021 (as of now):
1. Dune 9.5/10
2. The Suicide Squad and Mitchells vs the Machines 9.25/10
3. Sing 2 8.5/10
4. Zacks Justice League 8.25/10
5. Cry Macho &amp; Vivo 8/10
6. F9 7.75/10
7. Godzilla vs Kong 7/10
Continuing...",1.47E+18,1.43E+18,positive,review or commentary
1440,1440,en,FALSE,0,0,0,0,2021-12-06T05:39:14.000Z,Dune 👏🏻 10/10,1.47E+18,1.24E+18,positive,review or commentary
1068,1068,en,FALSE,0,0,3,0,2021-12-06T12:29:33.000Z,And this is why I love dune and why I love Timotheé Chalamet https://t.co/rkKcybWHma,1.47E+18,2201160600,positive,actors or characters
5805,5805,en,FALSE,0,0,9,0,2021-12-04T05:20:35.000Z,Got damn Dune was just as good the second time. Shiiiiit. Worth it to see in Imax really show how effing massive ships and buildings are. Shit is HUGE.,1.47E+18,244291409,positive,review or commentary
4980,4980,en,FALSE,0,0,1,0,2021-12-04T15:40:34.000Z,"Analytics Websites

1) Traffic https://t.co/DdPDafaHdW 

2) Crypto Rank
https://t.co/unnwsQAgHw

3) Dune Analytics
https://t.co/SqEkvz4IRn",1.47E+18,24935135,neutral,other
2599,2599,en,FALSE,0,1,1,0,2021-12-05T17:42:06.000Z,"Watched DUNE with my boyfriend last night. He seemed really into it until it ended and he exclaimed ""That's the end? I had no idea what was happening that entire movie."" I was just glad I wasn't the only one.",1.47E+18,1.25E+18,negative,review or commentary
238,238,en,FALSE,30,6,253,1,2021-12-06T21:53:28.000Z,"seated for dune in imax for the first time,, and i’m happy 😁 https://t.co/zmzuSb26PP",1.47E+18,1.21E+18,positive,theatre or streaming service
6627,6627,en,FALSE,43,7,148,1,2021-12-03T21:26:02.000Z,Lol so she's to blame for the lack of MENA actors in Dune. Also says a lot about how our plight is always ignored that the reporter didn't even mention Dune when asking about controversies concerning her casting. Good to know 🙃 https://t.co/qEZzEOknk0 https://t.co/yPiXRFE172,1.47E+18,31547591,negative,actors or characters
1909,1909,en,FALSE,0,1,5,0,2021-12-06T00:19:54.000Z,Not another dune review or commentary to read 😐 this is the THIRD ONE https://t.co/Vr9Pk9fhEJ,1.47E+18,1.33E+18,neutral,review or commentary
5512,5512,en,FALSE,0,1,7,0,2021-12-04T08:50:23.000Z,just watched dune and i cannot for the life of me tell you what it was about 😐,1.47E+18,8.91E+17,negative,review or commentary
2438,2438,en,FALSE,0,2,31,0,2021-12-05T19:19:42.000Z,Watching the princess switch 3… this is my dune,1.47E+18,460968576,neutral,other
8459,8459,en,FALSE,0,0,0,0,2021-12-03T02:10:10.000Z,"(Dune very light spoiler)

A character dies almost immediately after claiming “dw the desert is my home”.

me giggle: hee hee hee",1.47E+18,1620646975,neutral,actors or characters
5087,5087,en,FALSE,0,0,2,0,2021-12-04T14:22:49.000Z,"I've never done two movies back to back at a theater during a pandemic. Today is that day, my present to myself. Dune and Eternals, here I come. I'll celebrate my name day with you. 🥳",1.47E+18,1.41E+18,positive,theatre or streaming service
1565,1565,en,FALSE,0,0,0,0,2021-12-06T04:01:56.000Z,"Where is your favorite space to gather with family? 

🏡 @purelyfarmhouse 

Get the look:
Waterfall Woven Wood Shade
Fabric: Seaview
Color: Dune https://t.co/Z49J7abH8f",1.47E+18,39517883,neutral,other
2965,2965,en,FALSE,0,0,0,0,2021-12-05T13:24:35.000Z,Ive never seen the original version of #Dune &amp; by all accounts they should have never remade the 2021 version. It is crap,1.47E+18,526411749,negative,review or commentary
1208,1208,en,FALSE,0,0,0,0,2021-12-06T10:01:18.000Z,"Me when I land on the Dune planet: Yo, where's the waves? This place is all beach, and no ocean! I wanna have a surf, dawg!",1.47E+18,2644877376,neutral,other
5396,5396,en,FALSE,0,0,4,0,2021-12-04T10:25:52.000Z,"Just saw Dune. A lot of people spitting on things. Here for it. No idea what was going on, but #aesthetics. Cool.",1.47E+18,95537204,positive,cinematography or videography
7266,7266,en,FALSE,0,0,0,0,2021-12-03T15:22:55.000Z,"Free [epub]$$ Frank Herbert's Dune Saga 3-Book Boxed Set: Dune, Dune Messiah, and Children of Dune
Download at https://t.co/x6DXor7hhy
#ebook #pdf #mobi #kindle #audiobook https://t.co/CWpNHKUG2a",1.47E+18,1.47E+18,neutral,other
1105,1105,en,FALSE,8,5,50,2,2021-12-06T11:57:46.000Z,"New people in trading ask why prices fall so rapidly during market crashes.
Price swings trigger chains of liquidations that drive price even lower. That’s what happened last week.
I played with @DuneAnalytics data to see liquidations on lending platforms.
https://t.co/M5PH0gzCKg",1.47E+18,1251468583,neutral,other
612,612,en,FALSE,0,0,2,0,2021-12-06T18:12:20.000Z,"finally seeing dune today, in imax after it was brought back now that the most recent m*rvel reign of terror is over. massive dub.",1.47E+18,188471643,positive,theatre or streaming service
6342,6342,en,FALSE,0,0,5,0,2021-12-04T00:02:10.000Z,Stillsuits from Dune https://t.co/6Hd22XuIi8,1.47E+18,2706769228,neutral,other
3700,3700,en,FALSE,1,2,19,1,2021-12-05T03:56:13.000Z,2022 prediction that dance move “the worm” has a huge resurgence thanks to the popularity of frank herbert’s “dune”,1.47E+18,1.01E+18,neutral,other
7319,7319,en,FALSE,1,1,16,1,2021-12-03T14:44:58.000Z,not to be that person but timothé-e’s wardrobe in dune,1.47E+18,1.16E+18,neutral,actors or characters
6612,6612,en,FALSE,0,0,0,0,2021-12-03T21:35:48.000Z,"↵READ 😈 TXT↥ Dune (Dune #1) by Frank Herbert --&gt; https://t.co/0vfe0UIg4P

#Free #Epub #Pdf #Mobi #Ebooks #ebook #kindle 😕 #txt #download #online #read #reading https://t.co/f8L094ZnXr",1.47E+18,1.47E+18,neutral,other
4425,4425,en,FALSE,0,0,1,0,2021-12-04T21:21:45.000Z,Thank you @hanszimmer for spending 426 minutes with me this year on @Spotify. You are my #1. #Dune #SpotifyWrapped https://t.co/UAlEm70bXp,1.47E+18,8.74E+17,positive,soundtrack or sound quality
3765,3765,en,FALSE,1,0,15,0,2021-12-05T03:15:19.000Z,Clovis Parades are all fun and games until the crowd starts cheering for the cop cars and the dune buggy with John 316 on the side🤢 https://t.co/7jnQCuPQ4a,1.47E+18,2287923854,neutral,other
3186,3186,en,FALSE,0,1,3,0,2021-12-05T10:05:04.000Z,"Movies should be review or commentaryed out of 10 for visuals/sound, with a second score if it's actually audible and visible. Dune? 10 out of 10, looks gorgeous and consistently blows you away. But could you see in the dark scenes, &amp; hear crucial dialogue whispered over dramatic music? 5/10",1.47E+18,8.85E+17,neutral,cinematography or videography
942,942,en,FALSE,1,0,2,0,2021-12-06T14:21:58.000Z,"I'd say this and #DuneMovie are our top contenders so far
#FilmTwitter #AwardsSeason #AFCC https://t.co/lyopQJFQaf",1.47E+18,1.37E+18,positive,awards or nomination
1970,1970,en,FALSE,0,0,12,0,2021-12-05T23:49:16.000Z,Dune (1984) https://t.co/W80UGt950M,1.47E+18,1.31E+18,neutral,other
